id sensor;temperatura;humedad;ph;precipitacion;nombre;latitud;longitud
3;24.7;85.6;6.7;111.3;Sensor D;42.4;-85.3728
3;20.1;87.6;7;108.1;Sensor D;42.4;-85.3728
3;21;93.1;5.6;104.8;Sensor D;42.4;-85.3728
3;22.4;88.2;7.2;109.9;Sensor D;42.4;-85.3728
2;20.3;89.4;5.8;111;Sensor C;42.4;-85.3728
4;24.2;85.6;6.7;106.9;Sensor E;42.4;-85.3728
2;24.8;91.9;6;109.3;Sensor C;42.4;-85.3728
3;19.7;88;5.6;106;Sensor D;42.4;-85.3728
1;22.4;90.3;6.1;112.5;Sensor B;42.4;-85.3728
2;22.9;85.1;7;110.2;Sensor C;42.4;-85.3728
0;22.9;85.4;7.1;106.3;Sensor A;42.4;-85.3728
2;24.9;89.4;7.1;107.2;Sensor C;42.4;-85.3728
3;23.4;93.1;6.7;105.2;Sensor D;42.4;-85.3728
1;21.2;94.3;7.2;107.6;Sensor B;42.4;-85.3728
3;18.2;91.1;7;109.7;Sensor D;42.4;-85.3728
2;22.3;89.8;5.6;103.3;Sensor C;42.4;-85.3728
2;24.3;90.9;6.6;110.5;Sensor C;42.4;-85.3728
4;19.8;88.7;7.1;102.6;Sensor E;42.4;-85.3728
0;19.9;86.2;6;111;Sensor A;42.4;-85.3728
3;18.1;93.1;5.8;106.4;Sensor D;42.4;-85.3728
2;23.9;89.6;6.5;104.6;Sensor C;42.4;-85.3728
1;24;93.3;5.7;105;Sensor B;42.4;-85.3728
3;20.9;85.4;6.1;103;Sensor D;42.4;-85.3728
3;20.8;87.2;7;109.4;Sensor D;42.4;-85.3728
2;20.9;91.6;6.3;106.9;Sensor C;42.4;-85.3728
3;24.5;86.1;6.3;111.4;Sensor D;42.4;-85.3728
3;24.5;90.6;6;105.6;Sensor D;42.4;-85.3728
1;24.6;92;6.6;111;Sensor B;42.4;-85.3728
1;24.6;89;7.1;110.7;Sensor B;42.4;-85.3728
0;20.1;91;6.4;103.7;Sensor A;42.4;-85.3728
1;21.8;94.6;6.7;102.6;Sensor B;42.4;-85.3728
3;22.8;86.3;6.3;110.4;Sensor D;42.4;-85.3728
2;22.7;88.5;6.8;104.7;Sensor C;42.4;-85.3728
2;23.3;94.9;6.4;111.1;Sensor C;42.4;-85.3728
2;19.3;87.2;7;105.5;Sensor C;42.4;-85.3728
2;19;88.8;6.9;108.7;Sensor C;42.4;-85.3728
2;24.4;90.9;6.2;105.5;Sensor C;42.4;-85.3728
3;24.7;88.9;5.7;112.2;Sensor D;42.4;-85.3728
3;21.9;94.5;7.1;111.7;Sensor D;42.4;-85.3728
1;24.8;86.9;6;107.6;Sensor B;42.4;-85.3728
1;18.1;90.4;6.9;104.9;Sensor B;42.4;-85.3728
3;20.2;91.1;6.9;109.3;Sensor D;42.4;-85.3728
4;23.2;94.4;6.8;105.7;Sensor E;42.4;-85.3728
1;23.5;93;5.8;106.6;Sensor B;42.4;-85.3728
2;19.4;89;5.6;106.2;Sensor C;42.4;-85.3728
1;20.5;92.5;5.7;110.6;Sensor B;42.4;-85.3728
4;18.9;95;5.6;107.6;Sensor E;42.4;-85.3728
1;18.9;89.2;6.1;112.5;Sensor B;42.4;-85.3728
2;22.6;88.5;6.4;109;Sensor C;42.4;-85.3728
2;19.4;86.8;5.8;109.9;Sensor C;42.4;-85.3728
2;24.4;91.2;7.1;103.6;Sensor C;42.4;-85.3728
1;23.8;92.9;5.9;107;Sensor B;42.4;-85.3728
3;22.6;93.2;7.1;110.1;Sensor D;42.4;-85.3728
2;24.4;85.4;5.8;106.1;Sensor C;42.4;-85.3728
3;20.9;91.1;6.3;104.4;Sensor D;42.4;-85.3728
0;18.1;85.7;5.9;107;Sensor A;42.4;-85.3728
2;20;85.8;7.1;112.3;Sensor C;42.4;-85.3728
3;19.9;89.8;6.4;102.8;Sensor D;42.4;-85.3728
1;21.3;92.7;7.2;106.3;Sensor B;42.4;-85.3728
1;23.7;93.3;6.4;109.8;Sensor B;42.4;-85.3728
4;23.9;86.2;6.1;108.3;Sensor E;42.4;-85.3728
2;26.5;80.9;6.3;53.7;Sensor C;42.4;-85.3728
1;25.2;83.4;6.8;46.9;Sensor B;42.4;-85.3728
3;25.3;81.8;6.4;57;Sensor D;42.4;-85.3728
3;24.7;88.3;6.6;58;Sensor D;42.4;-85.3728
2;26.6;81.3;6.9;41.9;Sensor C;42.4;-85.3728
4;24.5;89;6.1;49.1;Sensor E;42.4;-85.3728
1;26.1;88.7;6.5;57.8;Sensor B;42.4;-85.3728
1;26;89.8;6.8;59.5;Sensor B;42.4;-85.3728
0;26.2;85.3;6.5;54.6;Sensor A;42.4;-85.3728
4;24.4;89.8;6;44.1;Sensor E;42.4;-85.3728
2;26.5;80;6.1;57.7;Sensor C;42.4;-85.3728
1;24;84.2;6.4;53.8;Sensor B;42.4;-85.3728
3;25.5;83.3;6.9;57.6;Sensor D;42.4;-85.3728
1;26.7;83.9;6.3;40.8;Sensor B;42.4;-85.3728
4;25.7;80.2;6.2;43.1;Sensor E;42.4;-85.3728
3;25.8;84.2;6.7;44.2;Sensor D;42.4;-85.3728
2;26.8;89.6;6.5;57.7;Sensor C;42.4;-85.3728
3;24.9;89.7;6.8;57.4;Sensor D;42.4;-85.3728
0;26.8;88.2;6.4;58.8;Sensor A;42.4;-85.3728
3;25.1;80;6.2;44.2;Sensor D;42.4;-85.3728
0;26.2;87.7;6.4;59.7;Sensor A;42.4;-85.3728
2;24.9;87;6.2;49.5;Sensor C;42.4;-85.3728
0;25.8;84.3;6.8;56.5;Sensor A;42.4;-85.3728
2;25.3;87.6;6.6;40.1;Sensor C;42.4;-85.3728
3;25.8;87.6;6.7;46.1;Sensor D;42.4;-85.3728
3;25.9;89.1;6;46.9;Sensor D;42.4;-85.3728
2;24.3;81.4;6.8;48.3;Sensor C;42.4;-85.3728
0;25.4;81;6.7;57.2;Sensor A;42.4;-85.3728
3;24.9;85.1;6.7;55.3;Sensor D;42.4;-85.3728
2;24.7;88.9;6.1;48.5;Sensor C;42.4;-85.3728
4;24.2;84.2;6.5;48;Sensor E;42.4;-85.3728
2;25.8;82;6.4;54.8;Sensor C;42.4;-85.3728
1;24.5;84.2;6.4;57.3;Sensor B;42.4;-85.3728
0;24.1;84.8;6.6;51.2;Sensor A;42.4;-85.3728
0;26.2;86.5;6.3;49.4;Sensor A;42.4;-85.3728
3;26.2;86.7;6.1;53.3;Sensor D;42.4;-85.3728
3;26;84.6;6;44.4;Sensor D;42.4;-85.3728
2;26.5;82.4;6.8;54.3;Sensor C;42.4;-85.3728
2;26.8;87.8;6.6;46.1;Sensor C;42.4;-85.3728
0;25.5;81.4;6.9;48.5;Sensor A;42.4;-85.3728
2;26.2;80.4;6.9;56.5;Sensor C;42.4;-85.3728
1;25.1;89.3;6.5;43.5;Sensor B;42.4;-85.3728
1;25.9;83.5;6.9;42.1;Sensor B;42.4;-85.3728
2;26.7;90;6.9;57.4;Sensor C;42.4;-85.3728
2;24.1;81.6;6.9;51.8;Sensor C;42.4;-85.3728
3;24.7;82.8;6.2;57.1;Sensor D;42.4;-85.3728
3;26.1;87.6;6.3;58.5;Sensor D;42.4;-85.3728
1;26.8;87.7;6.4;55.7;Sensor B;42.4;-85.3728
0;25.2;80.3;6.9;55.5;Sensor A;42.4;-85.3728
0;25.3;83.2;6.2;49.3;Sensor A;42.4;-85.3728
2;26.2;80.9;6.1;49.1;Sensor C;42.4;-85.3728
1;24.9;80.6;6.3;50.6;Sensor B;42.4;-85.3728
2;26.2;81;6.3;54.7;Sensor C;42.4;-85.3728
0;26.8;87.2;6.9;51.7;Sensor A;42.4;-85.3728
1;24.3;87.5;6.1;48.1;Sensor B;42.4;-85.3728
4;24.3;88;6.5;51.3;Sensor E;42.4;-85.3728
3;24.4;86.3;6.7;48.6;Sensor D;42.4;-85.3728
0;25.7;88.7;6.1;54.2;Sensor A;42.4;-85.3728
3;25.1;83.5;6.4;56.4;Sensor D;42.4;-85.3728
3;24.9;85.9;6.1;51.7;Sensor D;42.4;-85.3728
1;25.4;82.9;6.8;56.3;Sensor B;42.4;-85.3728
2;24.4;87.1;6.5;44.6;Sensor C;42.4;-85.3728
4;26.5;88.6;6.3;46.1;Sensor E;42.4;-85.3728
2;25.8;89;6.8;45.2;Sensor C;42.4;-85.3728
1;24.4;89.4;6.6;40.3;Sensor B;42.4;-85.3728
1;24.4;81.3;6.1;44.2;Sensor B;42.4;-85.3728
3;24.2;83;6.7;54.8;Sensor D;42.4;-85.3728
3;24.6;85.5;6.3;48.3;Sensor D;42.4;-85.3728
2;24.9;86.1;6.2;53.1;Sensor C;42.4;-85.3728
1;25.4;81.1;6.3;49.5;Sensor B;42.4;-85.3728
0;26.3;86.1;6.8;59;Sensor A;42.4;-85.3728
0;24.9;87.2;6.7;46.6;Sensor A;42.4;-85.3728
4;24.8;89.2;6.4;59.7;Sensor E;42.4;-85.3728
3;27;86.7;6.8;42.9;Sensor D;42.4;-85.3728
2;26.9;86.3;6.7;59.8;Sensor C;42.4;-85.3728
4;25.9;86.7;6.7;41.2;Sensor E;42.4;-85.3728
0;26.7;81.1;6.9;51.5;Sensor A;42.4;-85.3728
1;26.4;80.9;6.5;47.8;Sensor B;42.4;-85.3728
0;26.3;84.4;6.5;50.8;Sensor A;42.4;-85.3728
2;26.8;83.9;6.1;40.2;Sensor C;42.4;-85.3728
2;26;84;6.3;43.9;Sensor C;42.4;-85.3728
2;24.9;85;6.2;48.8;Sensor C;42.4;-85.3728
1;25.5;84.2;6.8;44.2;Sensor B;42.4;-85.3728
2;25.4;87.9;6.5;57.5;Sensor C;42.4;-85.3728
1;26.1;86.6;6;40.7;Sensor B;42.4;-85.3728
1;25.1;87.5;6.6;59.3;Sensor B;42.4;-85.3728
1;26.3;86.6;7;54.4;Sensor B;42.4;-85.3728
1;26.3;83.1;6.3;46.8;Sensor B;42.4;-85.3728
3;26.7;87.8;6.7;47.5;Sensor D;42.4;-85.3728
4;25;85.6;6.9;56.7;Sensor E;42.4;-85.3728
0;24.7;85.6;6.4;49;Sensor A;42.4;-85.3728
0;24.5;84.6;6.2;42;Sensor A;42.4;-85.3728
0;25.9;82;6.3;54.5;Sensor A;42.4;-85.3728
2;26.6;84.3;6.6;56.3;Sensor C;42.4;-85.3728
2;25.4;80.5;6.9;47.7;Sensor C;42.4;-85.3728
0;25.3;89.6;6.8;58.3;Sensor A;42.4;-85.3728
4;26.6;84.7;6.2;48.3;Sensor E;42.4;-85.3728
3;25.3;84.3;6.9;41.5;Sensor D;42.4;-85.3728
2;26.9;83.9;6.5;44;Sensor C;42.4;-85.3728
4;27;89.4;6.3;58.5;Sensor E;42.4;-85.3728
